#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:46:20.655
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.714,1369,1,1,0,1
-1.712,1377,1,1,0,1
-1.71,1391,1,1,0,1
-1.708,1377,1,1,0,1
-1.706,1325,1,1,0,1
-1.704,1250,1,1,0,1
-1.702,1177,1,1,0,1
-1.7,1106,1,1,0,1
-1.698,1030,1,1,0,1
-1.696,949,1,1,0,1
-1.694,871,1,1,0,1
-1.692,795,1,1,0,1
-1.69,727,1,1,0,1
-1.688,680,1,1,0,1
-1.686,665,1,1,0,1
-1.684,695,1,1,0,1
-1.682,774,1,1,0,1
-1.68,897,1,1,0,1
-1.678,1037,1,1,0,1
-1.676,1164,1,1,0,1
-1.674,1257,1,1,0,1
-1.672,1299,1,1,0,1
-1.67,1311,1,1,0,1
-1.668,1343,1,1,0,1
-1.666,1402,1,1,0,1
-1.664,1478,1,1,0,1
-1.662,1572,1,1,0,1
-1.66,1674,1,1,0,1
-1.658,1757,1,1,0,1
-1.656,1810,1,1,0,1
-1.654,1831,1,1,0,1
-1.652,1843,1,1,0,1
-1.65,1866,1,1,0,1
-1.648,1910,1,1,0,1
-1.646,1975,1,1,0,1
-1.644,2046,1,1,0,1
-1.642,2115,1,1,0,1
-1.64,2164,1,1,0,1
-1.638,2194,1,1,0,1
-1.636,2206,1,1,0,1
-1.634,2199,1,1,0,1
-1.632,2185,1,1,0,1
-1.63,2156,1,1,0,1
-1.628,2115,1,1,0,1
-1.626,2069,1,1,0,1
-1.624,2004,1,1,0,1
-1.622,1925,1,1,0,1
-1.62,1831,1,1,0,1
-1.618,1741,1,1,0,1
-1.616,1673,1,1,0,1
-1.614,1635,1,1,0,1
-1.612,1621,1,1,0,1
-1.61,1618,1,1,0,1
-1.608,1617,1,1,0,1
-1.606,1622,1,1,0,1
-1.604,1631,1,1,0,1
