#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:42:37.619
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.414,1453,1,1,0,1
-1.412,1709,1,1,0,1
-1.41,2086,1,1,0,1
-1.408,2398,1,1,0,1
-1.406,2502,1,1,0,1
-1.404,2266,1,1,0,1
-1.402,1839,1,1,0,1
-1.4,1533,1,1,0,1
-1.398,1433,1,1,0,1
-1.396,1582,1,1,0,1
-1.394,1923,1,1,0,1
-1.392,2245,1,1,0,1
-1.39,2423,1,1,0,1
-1.388,2302,1,1,0,1
-1.386,1917,1,1,0,1
-1.384,1579,1,1,0,1
-1.382,1454,1,1,0,1
-1.38,1572,1,1,0,1
-1.378,1939,1,1,0,1
-1.376,2365,1,1,0,1
-1.374,2706,1,1,0,1
-1.372,2799,1,1,0,1
-1.37,2601,1,1,0,1
-1.368,2355,1,1,0,1
-1.366,2322,1,1,0,1
-1.364,2542,1,1,0,1
-1.362,3047,1,1,0,1
-1.36,3685,1,1,0,1
-1.358,4037,1,1,0,1
-1.356,4061,1,1,0,1
-1.354,4061,1,1,0,1
-1.352,3869,1,1,0,1
-1.35,3589,1,1,0,1
-1.348,3335,1,1,0,1
-1.346,3190,1,1,0,1
-1.344,3143,1,1,0,1
-1.342,3011,1,1,0,1
-1.34,2686,1,1,0,1
-1.338,2017,1,1,0,1
-1.336,1050,1,1,0,1
-1.334,167,1,1,0,1
-1.332,8,1,1,0,1
-1.33,0,1,1,0,1
-1.328,0,1,1,0,1
-1.326,0,1,1,0,1
-1.324,0,1,1,0,1
-1.322,0,1,1,0,1
-1.32,0,1,1,0,1
-1.318,0,1,1,0,1
-1.316,0,1,1,0,1
-1.314,0,1,1,0,1
-1.312,213,1,1,0,1
-1.31,633,1,1,0,1
-1.308,1051,1,1,0,1
-1.306,1307,1,1,0,1
-1.304,1252,1,1,0,1
-1.302,1017,1,1,0,1
-1.3,905,1,1,0,1
-1.298,1002,1,1,0,1
-1.296,1347,1,1,0,1
-1.294,1881,1,1,0,1
-1.292,2388,1,1,0,1
